file_name,abstimmungstag,polarity,subjectivity
19690323_Volksabstimmung.pdf,1969.03.23,0.03071002578981308,0.020954223081882658
19800608_Volksabstimmung.pdf,1980.06.08,0.029158699808795412,0.011472275334608031
19121222_Amtsblatt.pdf,1912.12.22,0.03364025142220632,0.010192147034252298
20121125_Bundesrat.pdf,2012.11.25,-0.039590443686006824,0.00469283276450512
18710108_Volksabstimmung.pdf,1871.01.08,0.07985602094240836,0.016884816753926703
20030209_Zeitung.pdf,2003.02.09,0.09368794326241131,0.014184397163120569
18810327_Amtsblatt.pdf,1881.03.27,0.02782860147213459,0.012513144058885383
19131214_Volksabstimmung.pdf,1913.12.14,0.05395415472779369,0.01728748806112703
18750627_Volksabstimmung.pdf,1875.06.27,0.026577909270216946,0.0019723865877712033
19500604_Volksabstimmung.pdf,1950.06.04,0.004222720478325858,0.010214250124564025
19280520_Amtsblatt.pdf,1928.05.20,0.050169316843345135,0.01637220259128386
20101128_Bundesrat.pdf,2010.11.28,-0.030796432964329636,0.023124231242312422
19830904_Zeitung.pdf,1983.09.04,0.17456730769230777,0.028076923076923072
19110402_Amtsblatt.pdf,1911.04.02,0.01705729166666666,0.0026041666666666665
19580126_Volksabstimmung.pdf,1958.01.26,0.00909090909090909,0.0029013539651837525
19901202_Zeitung.pdf,1990.12.02,0.008237327188940095,0.03778801843317972
18871030_Volksabstimmung.pdf,1887.10.30,0.07710622710622711,0.025641025641025637
19640705_Volksabstimmung.pdf,1964.07.05,0.006171950048030737,0.008069164265129682
19530201_Volksabstimmung.pdf,1953.02.01,0.025457253706526253,0.011454436284698166
20130303_Bundesrat.pdf,2013.03.03,0.13990147783251236,0.06133004926108374
19560708_Volksabstimmung.pdf,1956.07.08,-0.003283639143730892,0.014029051987767585
19961201_Bundesrat.pdf,1996.12.01,0.0,0.0
19230318_Amtsblatt.pdf,1923.03.18,0.005675366300366299,0.011103479853479854
20021124_Bundesrat.pdf,2002.11.24,0.03541597106288257,0.018085698386199223
19820606_Bundesrat.pdf,1982.06.06,-0.0678814002089864,0.024320794148380353
19861207_Bundesrat.pdf,1986.12.07,0.03028571428571429,0.025714285714285714
19070728_Amtsblatt.pdf,1907.07.28,0.0013434260774686298,0.013338788870703762
19821128_Zeitung.pdf,1982.11.28,0.001178451178451181,0.04494949494949494
19061209_Amtsblatt.pdf,1906.12.09,0.019999999999999997,0.000970873786407767
20040516_Bundesrat.pdf,2004.05.16,0.021335662009314693,0.027411842980705262
19200208_Amtsblatt.pdf,1920.02.08,0.014125077017868148,0.01139864448552064
19840923_Volksabstimmung.pdf,1984.09.23,0.013404825737265416,0.002680965147453083
20070311_Bundesrat.pdf,2007.03.11,0.08270114942528732,0.06551724137931035
18920508_Amtsblatt.pdf,1892.05.08,0.012608517608517607,0.0
19460505_Volksabstimmung.pdf,1946.05.05,0.04472620184654573,0.017032792104425345
19210904_Amtsblatt.pdf,1921.09.04,-0.0049369747899159705,0.009056956115779644
19290303_Amtsblatt.pdf,1929.03.03,0.005228758169934639,0.005941770647653
19750608_Volksabstimmung.pdf,1975.06.08,0.05313522012578614,0.03207547169811321
19210130_Volksabstimmung.pdf,1921.01.30,0.07948161189358373,0.020735524256651018
19560513_Volksabstimmung.pdf,1956.05.13,0.01985319516407598,0.0153713298791019
19481219_Volksabstimmung.pdf,1948.12.19,0.01878398159765788,0.01961522375575073
19250524_Volksabstimmung.pdf,1925.05.24,0.017815764482431145,0.023029439696106366
19060422_Volksabstimmung.pdf,1906.04.22,0.01569776714513556,0.031323763955342906
19500129_Volksabstimmung.pdf,1950.01.29,0.013349593495934961,0.002981029810298103
19180922_Volksabstimmung.pdf,1918.09.22,0.02662479690038745,0.037526559180102496
20170924_Zeitung.pdf,2017.09.24,0.09548593350383637,0.03358908780903666
19801130_Volksabstimmung.pdf,1980.11.30,-0.001018518518518515,0.014074074074074074
18900629_Volksabstimmung.pdf,1890.06.29,0.050520282186948845,0.03156966490299823
19020427_Volksabstimmung.pdf,1902.04.27,0.03647619047619048,0.005714285714285714
19680630_Volksabstimmung.pdf,1968.06.30,0.05007987220447281,0.010649627263045792
19550703_Volksabstimmung.pdf,1955.07.03,0.02261611179613645,0.0069050554870530205
19520302_Volksabstimmung.pdf,1952.03.02,0.0012009373169302874,0.0076157000585823096
20160605_Bundesrat.pdf,2016.06.05,0.05633877304321552,0.03788153520701118
18741129_Amtsblatt.pdf,1874.11.29,0.0025203036723163838,0.003001412429378531
18780210_Amtsblatt.pdf,1878.02.10,0.031725423134262916,0.01469569411558362
19860928_Zeitung.pdf,1986.09.28,0.09786601836844955,0.007293354943273906
19130413_Volksabstimmung.pdf,1913.04.13,0.02054669887278582,0.011529790660225444
20120923_Zeitung.pdf,2012.09.23,0.1512176560121766,0.031659056316590564
19201212_Amtsblatt.pdf,1920.12.12,0.014358974358974359,0.006153846153846154
19550313_Volksabstimmung.pdf,1955.03.13,0.008320969337289813,0.014688427299703263
19820425_Volksabstimmung.pdf,1982.04.25,0.0395171339563863,0.015887850467289723
19880306_Zeitung.pdf,1988.03.06,0.06191910499139418,0.037205966724039016
20180923_Bundesrat.pdf,2018.09.23,0.20761176470588252,0.028627450980392155
19830619_Zeitung.pdf,1983.06.19,0.10501841620626151,0.016620626151012893
19210522_Amtsblatt.pdf,1921.05.22,0.010180995475113122,0.0022624434389140274
19840923_Zeitung.pdf,1984.09.23,0.07753019323671496,0.03816425120772947
19260418_Amtsblatt.pdf,1926.04.18,0.023453608247422677,0.005670103092783505
18380204_Volksabstimmung.pdf,1838.02.04,0.00718562874251497,0.0
19831204_Volksabstimmung.pdf,1983.12.04,-0.006593108788230738,0.0016260162601626016
19220924_Amtsblatt.pdf,1922.09.24,0.006007130124777185,0.013903743315508022
19021026_Amtsblatt.pdf,1902.10.26,0.015315315315315312,0.005776364599894011
19420503_Volksabstimmung.pdf,1942.05.03,0.030095628415300543,0.005191256830601092
20000924_Bundesrat.pdf,2000.09.24,0.09854892205638478,0.06633499170812603
19230318_Volksabstimmung.pdf,1923.03.18,0.016094459582197993,0.024069028156221618
18310310_Volksabstimmung.pdf,1831.03.10,0.1086392405063291,0.004430379746835442
18731214_Volksabstimmung.pdf,1873.12.14,0.012575924903368304,0.009515921222160868
19400616_Volksabstimmung.pdf,1940.06.16,-0.08287937743190661,0.0
18870904_Volksabstimmung.pdf,1887.09.04,0.08952991452991453,0.04871794871794872
20151122_Zeitung.pdf,2015.11.22,0.09731543624161071,0.042505592841163314
18691107_Volksabstimmung.pdf,1869.11.07,-0.014244186046511629,0.011627906976744186
19890305_Zeitung.pdf,1989.03.05,0.04144144144144144,0.05855855855855856
19020316_Volksabstimmung.pdf,1902.03.16,0.05063805104408353,0.018716163959783448
19710207_Volksabstimmung.pdf,1971.02.07,0.0875634417129263,0.020076658736452552
19940925_Zeitung.pdf,1994.09.25,0.09905378486055784,0.029681274900398406
19980315_Zeitung.pdf,1998.03.15,0.15482866043613708,0.036214953271028034
19830619_Volksabstimmung.pdf,1983.06.19,-0.080355871886121,0.005338078291814947
19210522_Volksabstimmung.pdf,1921.05.22,0.06914893617021277,0.010638297872340425
19240831_Volksabstimmung.pdf,1924.08.31,-0.07346153846153847,0.06153846153846154
19391203_Volksabstimmung.pdf,1939.12.03,-0.0032039433148490447,0.0
19870208_Zeitung.pdf,1987.02.08,0.046715927750410495,0.019704433497536946
18951103_Amtsblatt.pdf,1895.11.03,0.02728163493840984,0.012411347517730495
19740630_Volksabstimmung.pdf,1974.06.30,0.034911158493248086,0.02490405117270789
19490703_Volksabstimmung.pdf,1949.07.03,0.010972222222222222,0.003864734299516908
19710926_Volksabstimmung.pdf,1971.09.26,0.030824125230202577,0.01685082872928177
19160305_Volksabstimmung.pdf,1916.03.05,0.05811762034514081,0.019709355131698456
19791202_Volksabstimmung.pdf,1979.12.02,-0.00846153846153846,0.015384615384615385
18851206_Volksabstimmung.pdf,1885.12.06,0.05071428571428571,0.03214285714285714
19961201_Zeitung.pdf,1996.12.01,0.08296617161716173,0.041419141914191424
19501001_Volksabstimmung.pdf,1950.10.01,0.01775921165381318,0.013667523564695801
19580608_Volksabstimmung.pdf,1958.06.08,0.04768443726440497,0.019036079698438343
19560304_Volksabstimmung.pdf,1956.03.04,0.015224895397489524,0.010285913528591354
19010602_Amtsblatt.pdf,1901.06.02,0.032766717713118926,0.010974987238386932
19080315_Amtsblatt.pdf,1908.03.15,0.02550210304942166,0.012092534174553103
19220924_Volksabstimmung.pdf,1922.09.24,0.017981927710843375,0.027068273092369477
18861017_Volksabstimmung.pdf,1886.10.17,0.031798245614035096,0.02368421052631579
19211211_Amtsblatt.pdf,1921.12.11,0.016128660743665688,0.027212898979927604
19380703_Volksabstimmung.pdf,1938.07.03,0.057497189432265325,0.01405283867341203
19881204_Zeitung.pdf,1988.12.04,0.10803437967115091,0.02242152466367713
18890505_Amtsblatt.pdf,1889.05.05,0.0011594202898550735,0.0007246376811594203
18930423_Volksabstimmung.pdf,1893.04.23,0.05113528292914885,0.027532097004279603
19770313_Volksabstimmung.pdf,1977.03.13,0.06581401766004422,0.02872516556291391
20011202_Zeitung.pdf,2001.12.02,0.06675531914893616,0.031914893617021274
19861207_Zeitung.pdf,1986.12.07,0.12264583333333332,0.021249999999999998
19211211_Volksabstimmung.pdf,1921.12.11,0.04586410984848484,0.03768939393939394
20160925_Bundesrat.pdf,2016.09.25,0.04008608423449066,0.026809428950863214
20071125_Zeitung.pdf,2007.11.25,0.06544999999999998,0.0494
19220402_Amtsblatt.pdf,1922.04.02,0.02746863066012001,0.008783415166393891
19850609_Zeitung.pdf,1985.06.09,0.07647076552139846,0.02875226039783002
18780210_Volksabstimmung.pdf,1878.02.10,0.12878787878787878,0.036969696969696965
20140928_Bundesrat.pdf,2014.09.28,0.09718697123519458,0.04145516074450084
18991217_Amtsblatt.pdf,1899.12.17,0.05631925726265351,0.015992812219227315
18740614_Volksabstimmung.pdf,1874.06.14,0.16981751824817518,0.017639902676399026
19891126_Bundesrat_f.pdf,1989.11.26,0.0,0.0
20000312_Bundesrat.pdf,2000.03.12,0.06443949517446176,0.04691907943578323
19480613_Volksabstimmung.pdf,1948.06.13,0.013908450704225353,0.0022007042253521128
18810612_Volksabstimmung.pdf,1881.06.12,0.04054042696251469,0.0020171457387796266
19980927_Zeitung.pdf,1998.09.27,0.13046922608165762,0.04478976234003656
19510708_Volksabstimmung.pdf,1951.07.08,0.019396877486077976,0.01444510739856802
19430926_Volksabstimmung.pdf,1943.09.26,0.009673674434312735,0.011837217156366094
19850310_Volksabstimmung.pdf,1985.03.10,0.0072062841530054645,0.011441256830601092
18721027_Volksabstimmung.pdf,1872.10.27,0.11944444444444444,0.0
18810612_Amtsblatt.pdf,1881.06.12,0.020165257494235193,0.0010248526774276198
19210130_Amtsblatt.pdf,1921.01.30,0.05160366096299246,0.00882079851439183
19050625_Amtsblatt.pdf,1905.06.25,0.01259086188992731,0.008696780893042577
19190504_Volksabstimmung.pdf,1919.05.04,0.0,0.0
20050227_Zeitung.pdf,2005.02.27,-0.010696517412935327,0.04477611940298507
20060924_Bundesrat.pdf,2006.09.24,0.03606071045781662,0.015112540192926046
19760613_Volksabstimmung.pdf,1976.06.13,0.023382235186456206,0.015374056280027455
20081130_Zeitung.pdf,2008.11.30,0.10365881032547707,0.03813131313131313
19410706_Volksabstimmung.pdf,1941.07.06,-0.004137500000000001,0.015545833333333332
19910602_Zeitung.pdf,1991.06.02,0.059179620034542295,0.05064766839378239
20010610_Bundesrat.pdf,2001.06.10,0.14525691699604742,0.0466403162055336
19380220_Volksabstimmung.pdf,1938.02.20,0.02513904338153504,0.005042639970337412
19311206_Volksabstimmung.pdf,1931.12.06,0.013352883675464321,0.023786249592701206
18990611_Amtsblatt.pdf,1899.06.11,0.009212495323606433,0.010475121586232696
19790520_Bundesrat.pdf,1979.05.20,0.023202614379084965,0.036601307189542485
19920216_Zeitung.pdf,1992.02.16,0.08671875,0.015625
20070617_Zeitung.pdf,2007.06.17,0.09838624338624337,0.05883597883597884
19890604_Bundesrat.pdf,1989.06.04,0.12499999999999999,0.04741379310344827
18721222_Volksabstimmung.pdf,1872.12.22,0.026241134751773056,0.010638297872340425
19910303_Volksabstimmung.pdf,1991.03.03,-0.056247827598192565,0.0018248175182481751
18721027_Amtsblatt.pdf,1872.10.27,-0.0012376237623762376,0.0
19120929_Amtsblatt.pdf,1912.09.29,0.023253437383872155,0.029635823114083984
19891126_Zeitung.pdf,1989.11.26,0.06648499210110588,0.029423380726698267
19920927_Bundesrat.pdf,1992.09.27,0.0,0.0
19180922_Amtsblatt.pdf,1918.09.22,0.012912769274376417,0.021772250566893428
19890305_Volksabstimmung.pdf,1989.03.05,0.033722741433021806,0.010903426791277258
19520518_Volksabstimmung.pdf,1952.05.18,0.036953955135773334,0.00306965761511216
19490220_Volksabstimmung.pdf,1949.02.20,-0.0038904899135446687,0.001440922190201729
19050625_Volksabstimmung.pdf,1905.06.25,0.08695652173913043,0.05173913043478261
20090208_Zeitung.pdf,2009.02.08,0.06699186991869917,0.06036585365853658
19870906_Zeitung.pdf,1987.09.06,0.06363917525773194,0.028865979381443304
19260418_Volksabstimmung.pdf,1926.04.18,0.11314102564102564,0.021153846153846155
20051127_Zeitung.pdf,2005.11.27,0.16579710144927534,0.017391304347826087
19271211_Amtsblatt.pdf,1927.12.11,0.03144736842105263,0.020325814536340855
19160305_Amtsblatt.pdf,1916.03.05,0.03527944111776449,0.013088109495295125
19800928_Volksabstimmung.pdf,1980.09.28,0.007548739895387533,0.024904897765097477
19990207_Zeitung.pdf,1999.02.07,0.023347701149425297,0.0028735632183908046
18511123_Volksabstimmung.pdf,1851.11.23,0.015217391304347825,0.0
18680126_Volksabstimmung.pdf,1868.01.26,0.0,0.0
19841202_Volksabstimmung.pdf,1984.12.02,0.013169398907103827,0.01639344262295082
19600904_Volksabstimmung.pdf,1960.09.04,-0.014827935222672065,0.011898335582546108
19050430_Amtsblatt.pdf,1905.04.30,0.017759792166266986,0.00815347721822542
19531206_Volksabstimmung.pdf,1953.12.06,-0.00030413625304136145,0.009017639902676398
19260606_Volksabstimmung.pdf,1926.06.06,0.07623065553816721,0.02114414884367936
19510225_Volksabstimmung.pdf,1951.02.25,-0.00614102564102564,0.011538461538461539
19630707_Volksabstimmung.pdf,1963.07.07,0.03523212898212903,0.01451048951048951
20140209_Bundesrat.pdf,2014.02.09,0.09139577594123044,0.05482093663911846
18740614_Amtsblatt.pdf,1874.06.14,0.03175207418252805,0.00636896046852123
19930307_Zeitung.pdf,1993.03.07,0.12406716417910445,0.04664179104477612
19310208_Volksabstimmung.pdf,1931.02.08,0.009618794326241133,0.01959219858156029
20180610_Bundesrat.pdf,2018.06.10,0.03324307423663221,0.013379583746283449
18741129_Volksabstimmung.pdf,1874.11.29,0.03415736001240887,0.030246626337831553
20040208_Bundesrat.pdf,2004.02.08,0.008695833333333316,0.048875
19880612_Volksabstimmung.pdf,1988.06.12,-0.013194444444444446,0.006944444444444444
18711029_Volksabstimmung.pdf,1871.10.29,0.01856547216587784,0.009015100292990762
19821128_Bundesrat.pdf,1982.11.28,0.04057239057239057,0.030303030303030304
18841207_Amtsblatt.pdf,1884.12.07,0.0019230769230769227,0.0
18900629_Amtsblatt.pdf,1890.06.29,0.00680888223552894,0.008932135728542913
19700426_Volksabstimmung.pdf,1970.04.26,0.021581196581196557,0.010012210012210011
18910809_Volksabstimmung.pdf,1891.08.09,0.05087517934002869,0.04560019129603061
19860608_Zeitung.pdf,1986.06.08,0.029820736434108538,0.03168604651162791
18940617_Amtsblatt.pdf,1894.06.17,-0.008794559099437145,0.00802063789868668
19700705_Volksabstimmung.pdf,1970.07.05,0.04359560723514208,0.018475452196382428
20000924_Zeitung.pdf,2000.09.24,0.06285956006768187,0.03680203045685279
20080928_Zeitung.pdf,2008.09.28,0.1280660377358491,0.02012578616352201
19921206_Zeitung.pdf,1992.12.06,0.08267195767195766,0.042328042328042326
20061126_Zeitung.pdf,2006.11.26,0.10815972222222218,0.041666666666666664
18981113_Volksabstimmung.pdf,1898.11.13,0.03375407697325505,0.005740378343118069
18780519_Amtsblatt.pdf,1878.05.19,0.04258571933545423,0.0019088016967126194
18711029_Amtsblatt.pdf,1871.10.29,0.0,0.0035149384885764497
18850329_Amtsblatt.pdf,1885.03.29,0.02398318983189832,0.003485034850348503
19720924_Volksabstimmung.pdf,1972.09.24,0.025849271402550087,0.033925318761384333
19781203_Bundesrat.pdf,1978.12.03,0.01961088154269971,0.018336776859504134
20130609_Zeitung.pdf,2013.06.09,0.033706597222222225,0.038411458333333336
19950312_Bundesrat.pdf,1995.03.12,0.0,0.0
19790218_Volksabstimmung.pdf,1979.02.18,0.03383084577114428,0.012473347547974413
19711205_Volksabstimmung.pdf,1971.12.05,0.052703306523681874,0.018498659517426276
19390122_Volksabstimmung.pdf,1939.01.22,0.012282502443792764,0.01673998044965787
18810327_Volksabstimmung.pdf,1881.03.27,0.14255589430894305,0.04359756097560976
19661120_Volksabstimmung.pdf,1966.11.20,0.035810209889718995,0.022572038420490926
20120311_Zeitung.pdf,2012.03.11,0.0326463560334528,0.0425925925925926
19820926_Zeitung.pdf,1982.09.26,0.07764336917562728,0.023626045400238948
19670702_Volksabstimmung.pdf,1967.07.02,0.035540398740818505,0.015136411332633787
19840520_Bundesrat.pdf,1984.05.20,0.004526226734348559,0.052791878172588826
19920216_Bundesrat.pdf,1992.02.16,0.0,0.0
19361213_Volksabstimmung.pdf,1936.12.13,0.003948098806550097,0.007771301693033582
19751207_Volksabstimmung.pdf,1975.12.07,0.02653799600042101,0.017803389116935055
20110212_Zeitung.pdf,2011.02.12,0.1159203980099502,0.05087064676616916
19740317_Volksabstimmung.pdf,1974.03.17,0.06869565217391303,0.025905797101449277
19271023_Volksabstimmung.pdf,1927.10.23,0.040877564464520955,0.02476943346508564
19350602_Volksabstimmung.pdf,1935.06.02,0.003540559688274888,0.008129649309245484
19300914_Volksabstimmung.pdf,1930.09.14,0.07497002398081531,0.015587529976019187
19910901_Volksabstimmung.pdf,1991.09.01,0.012149805447470817,0.008171206225680934
18990611_Volksabstimmung.pdf,1899.06.11,0.024294729027468445,0.02078693392724573
18941223_Volksabstimmung.pdf,1894.12.23,0.0,0.0
19290929_Volksabstimmung.pdf,1929.09.29,-0.02053728070175439,0.04087719298245614
20090927_Zeitung.pdf,2009.09.27,-0.020068027210884347,0.07040816326530612
19410914_Volksabstimmung.pdf,1941.09.14,0.0394045944678856,0.01683075480543835
18930820_Volksabstimmung.pdf,1893.08.20,0.027222222222222217,0.02341880341880342
19500326_Volksabstimmung.pdf,1950.03.26,0.005727699530516431,0.015211267605633804
19960609_Bundesrat.pdf,1996.06.09,0.0,0.0
19880925_Volksabstimmung.pdf,1988.09.25,-0.04878048780487805,0.1951219512195122
19121222_Volksabstimmung.pdf,1912.12.22,0.05719325450668736,0.026449570330167343
18721222_Amtsblatt.pdf,1872.12.22,-0.003236245954692557,0.0048543689320388345
19900923_Volksabstimmung.pdf,1990.09.23,-0.015346534653465348,0.012651265126512651
19090418_Amtsblatt.pdf,1909.04.18,-0.0021546261089987317,0.005133079847908745
19690601_Volksabstimmung.pdf,1969.06.01,0.053027867095391305,0.02599142550911039
19040131_Volksabstimmung.pdf,1904.01.31,-0.027365023474178414,0.055868544600938964
20000521_Bundesrat.pdf,2000.05.21,0.11814068100358419,0.033154121863799284
19890604_Zeitung.pdf,1989.06.04,0.056288156288156276,0.011599511599511598
20140209_Zeitung.pdf,2014.02.09,0.08321596244131456,0.035211267605633804
19590315_Volksabstimmung.pdf,1959.03.15,-0.00792722547108513,0.013482781026640677
19110924_Amtsblatt.pdf,1911.09.24,0.04287386596429619,0.016959321041849575
20080601_Bundesrat.pdf,2008.06.01,0.14813417190775688,0.04947589098532495
19850310_Bundesrat.pdf,1985.03.10,0.05699074074074073,0.06666666666666667
20080224_Bundesrat.pdf,2008.02.24,0.045722057368941645,0.03971315529179031
19070728_Volksabstimmung.pdf,1907.07.28,0.009286042240587693,0.021074380165289255
19040131_Amtsblatt.pdf,1904.01.31,-0.00876699293094073,0.012805872756933115
19620401_Volksabstimmung.pdf,1962.04.01,0.03694412219644238,0.011987625676720804
20130922_Bundesrat.pdf,2013.09.22,0.019222600681226155,0.0167601683029453
19471130_Volksabstimmung.pdf,1947.11.30,0.03534744268077603,0.019058201058201055
18790504_Volksabstimmung.pdf,1879.05.04,0.05708758503401361,0.034178949357520784
19620527_Volksabstimmung.pdf,1962.05.27,0.01134312126155519,0.009733550842849374
19010324_Amtsblatt.pdf,1901.03.24,0.01865867809166778,0.012821886017762308
20040516_Zeitung.pdf,2004.05.16,0.05186170212765955,0.03546099290780142
19880612_Zeitung.pdf,1988.06.12,0.1691032608695652,0.014402173913043478
20050605_Zeitung.pdf,2005.06.05,0.1482658959537573,0.04210019267822736
19350407_Volksabstimmung.pdf,1935.04.07,-0.002377537080405928,0.01347189695550351
19710606_Volksabstimmung.pdf,1971.06.06,0.0700668238993712,0.027578616352201258
19250426_Amtsblatt.pdf,1925.04.26,0.004480737018425461,0.006365159128978224
18820521_Volksabstimmung.pdf,1882.05.21,0.08108818770226539,0.018810679611650484
19760321_Volksabstimmung.pdf,1976.03.21,0.0515722307299643,0.039178152118427775
19410309_Volksabstimmung.pdf,1941.03.09,-0.02961409395973155,0.013478747203579418
